Fix Time,Latitude,Longitude,Altitude,Speed,COG (deg),HDOP,VDOP,PDOP,Satellite Count,Time to Fix,Error,Nav. Type,Activity,Battery (V),Charge (V),Solar Current (mA),Temp (C)
2023-06-08T18:40:17.000Z,44.39292,-68.21744,-26,0.75,0,1.28,1.93,2.31,6,17,0,3,0,3.802,2.161,1017,41,
2023-06-08T19:11:31.000Z,44.39273,-68.21762,-2,1.34,131,1.75,1.5,2.29,6,72,0,3,0,3.809,2.172,938,40,
2023-06-08T19:41:44.000Z,44.39262,-68.21775,28,0.9,0,2.29,2.78,3.61,5,71,0,3,0,3.811,2.073,732,37,
2023-06-08T20:11:10.000Z,44.39362,-68.21786,9,0.7,218,1.36,1.26,1.85,6,24,0,3,0,3.813,2.053,423,32,
2023-06-08T20:42:42.000Z,0,0,0,0,0,99.99,99.99,99.99,0,90,4,1,54,3.807,0.012,5,26,
2023-06-08T21:12:44.000Z,0,0,0,0,0,99.99,99.99,99.99,0,90,4,1,0,3.806,0.014,0,24,
2023-06-08T21:42:46.000Z,0,0,0,0,0,99.99,99.99,99.99,0,90,4,1,0,3.802,0.004,0,23,
2023-06-08T22:12:48.000Z,0,0,0,0,0,99.99,99.99,99.99,0,90,4,1,0,3.797,0.002,0,23,
2023-06-08T22:42:50.000Z,0,0,0,0,0,99.99,99.99,99.99,0,90,4,1,31,3.795,0,0,24,
2023-06-08T23:12:52.000Z,0,0,0,0,0,99.99,99.99,99.99,0,90,4,1,0,3.793,0,0,22,
2023-06-08T23:42:54.000Z,0,0,0,0,0,99.99,99.99,99.99,0,90,4,1,5,3.791,0,0,21,
2023-06-09T00:12:00.000Z,44.39281,-68.21832,-65,0.42,0,1.76,2.54,3.1,6,34,0,3,11,3.79,0.008,0,20,
2023-06-09T00:41:44.000Z,44.29309,-68.28896,63,0.3,0,1.52,3.28,3.62,5,12,0,3,10,3.787,0.004,0,19,
2023-06-09T01:12:00.000Z,44.29295,-68.28864,54,0.14,0,1.23,1.87,2.23,7,14,0,3,0,3.787,0,0,19,
2023-06-09T01:42:28.000Z,44.29248,-68.28868,147,0.31,0,1.15,1.72,2.08,9,26,0,3,0,3.787,0,0,17,
2023-06-09T02:13:06.000Z,44.2928,-68.28901,-7,0.09,0,1.64,2.27,2.8,6,36,0,3,0,3.786,0,0,17,
2023-06-09T02:42:57.000Z,44.293,-68.28882,41,1.5,0,2.12,4.37,4.84,6,19,0,3,0,3.787,0,0,17,
2023-06-09T03:13:19.000Z,44.39131,-68.22472,72,0.21,0,1.11,1.42,1.81,6,20,0,3,0,3.787,0,0,17,
2023-06-09T03:43:37.000Z,44.42833,-68.28625,59,2.75,290,1.45,2.06,2.52,6,16,0,3,13,3.786,0.006,0,16,
2023-06-09T04:13:59.000Z,44.43076,-68.27148,101,46.6,90,1.28,2.02,2.39,6,20,0,3,0,3.787,0,0,15,
2023-06-09T04:45:31.000Z,0,0,0,0,0,99.99,99.99,99.99,0,90,4,1,33,3.786,0,0,17,
2023-06-09T05:15:33.000Z,0,0,0,0,0,99.99,99.99,99.99,0,90,4,1,3,3.784,0,0,17,
2023-06-09T05:45:35.000Z,0,0,0,0,0,99.99,99.99,99.99,0,90,4,1,0,3.782,0,0,18,
2023-06-09T06:15:37.000Z,0,0,0,0,0,99.99,99.99,99.99,0,90,4,1,13,3.779,0,0,19,
2023-06-09T06:45:39.000Z,0,0,0,0,0,99.99,99.99,99.99,0,90,4,1,0,3.778,0,0,20,
2023-06-09T07:15:41.000Z,0,0,0,0,0,99.99,99.99,99.99,0,90,4,1,0,3.776,0,0,20,
2023-06-09T07:45:43.000Z,0,0,0,0,0,99.99,99.99,99.99,0,90,4,1,0,3.775,0,0,20,
2023-06-09T08:15:45.000Z,0,0,0,0,0,99.99,99.99,99.99,0,90,4,1,0,3.771,0,0,20,
2023-06-09T08:45:47.000Z,0,0,0,0,0,99.99,99.99,99.99,0,90,4,1,0,3.769,0,0,20,
2023-06-09T09:15:49.000Z,0,0,0,0,0,99.99,99.99,99.99,0,90,4,1,0,3.769,0,0,20,
2023-06-09T09:45:51.000Z,0,0,0,0,0,99.99,99.99,99.99,0,90,4,1,0,3.765,0,0,20,
2023-06-09T10:15:53.000Z,0,0,0,0,0,99.99,99.99,99.99,0,90,4,1,0,3.765,0,0,20,
2023-06-09T10:45:55.000Z,0,0,0,0,0,99.99,99.99,99.99,0,90,4,1,0,3.762,0,0,20,
2023-06-09T11:15:57.000Z,0,0,0,0,0,99.99,99.99,99.99,0,90,4,1,0,3.758,0,0,20,
2023-06-09T11:45:59.000Z,0,0,0,0,0,99.99,99.99,99.99,0,90,4,1,0,3.758,0,0,20,
2023-06-09T12:15:13.000Z,44.39118,-68.22388,57,0.39,0,1.54,1.53,2.17,8,42,0,3,1,3.757,0.079,0,20,
2023-06-09T12:45:10.000Z,44.38899,-68.21192,162,0.35,0,1.77,2.19,2.82,7,25,0,3,10,3.756,0,0,17,
2023-06-09T13:15:37.000Z,44.39414,-68.22136,25,0.08,0,1.28,1.65,2.08,8,25,0,3,0,3.756,0.001,0,16,
2023-06-09T13:45:59.000Z,44.39443,-68.22051,72,0.3,0,1.22,1.53,1.96,9,20,0,3,32,3.757,0.404,0,17,
2023-06-09T14:16:21.000Z,44.38376,-68.16281,-1,17.4,133,1.04,1.78,2.25,8,20,0,3,69,3.756,0.012,0,17,
2023-06-09T14:46:47.000Z,44.33549,-68.03325,54,0.75,170,1.22,1.49,1.93,11,24,0,3,26,3.753,0.281,0,16,
2023-06-09T15:17:14.000Z,44.33127,-68.03317,75,0.13,0,1.07,1.3,1.69,12,25,0,3,76,3.752,0.908,0,17,
2023-06-09T15:47:29.000Z,44.33213,-68.03267,21,0.08,0,0.99,1.47,1.77,12,13,0,3,0,3.75,0.977,0,21,
2023-06-09T16:17:49.000Z,44.33176,-68.03318,-107,0,0,0.83,1.11,1.39,12,11,0,3,0,3.745,0.95,0,25,
2023-06-09T17:18:30.000Z,44.33124,-68.03364,-8,0.02,0,0.66,1.05,1.24,12,38,0,3,3,3.747,1.049,0,25,
2023-06-09T18:18:10.000Z,44.33118,-68.03368,-1,0.07,0,0.85,1.56,1.77,12,7,0,3,0,3.745,0.904,0,25,
2023-06-09T19:18:20.000Z,44.33116,-68.03365,3,0.07,0,0.8,1.1,1.36,11,7,0,3,0,3.746,0.874,0,24,
2023-06-09T20:18:52.000Z,44.33201,-68.0341,-40,0.12,0,1.13,1.24,1.69,10,29,0,3,0,3.745,0.737,0,21,
2023-06-09T21:19:31.000Z,44.33141,-68.03374,-14,0.11,0,1.11,1.82,2.14,8,36,0,3,0,3.748,0.565,0,18,
2023-06-09T22:19:11.000Z,44.33111,-68.03364,7,0.38,149,0.93,1.13,1.37,11,7,0,3,0,3.745,0.29,0,16,
2023-06-09T23:19:21.000Z,44.33109,-68.03371,10,0.08,0,0.91,1.35,1.76,10,7,0,3,7,3.746,0.092,0,14,
2023-06-10T00:19:53.000Z,44.33131,-68.03313,32,0.03,0,0.74,0.97,1.22,12,29,0,3,0,3.747,0.004,0,13,
2023-06-10T01:20:08.000Z,44.33101,-68.03218,-17,0.14,0,1.08,1.58,1.91,11,12,0,3,70,3.746,0,0,13,
2023-06-10T02:20:36.000Z,44.33094,-68.03251,3,0.1,0,0.98,1.4,1.71,12,25,0,3,21,3.746,0,0,12,
2023-06-10T03:20:47.000Z,44.33093,-68.03239,-21,0.04,0,0.87,1.1,1.41,11,8,0,3,12,3.746,0.029,0,15,
2023-06-10T04:21:11.000Z,44.33058,-68.03346,68,0.03,0,0.99,1.42,1.74,12,21,0,3,5,3.743,0,0,16,
2023-06-10T05:23:13.000Z,0,0,0,0,0,99.99,1,99.99,6,119,1,1,0,3.743,0,0,14,
2023-06-10T06:21:31.000Z,44.33128,-68.03154,127,0.13,0,1.34,1.57,2.06,8,15,0,3,0,3.742,0,0,15,
2023-06-10T07:22:05.000Z,44.33092,-68.03282,7,0.06,0,1.01,1.3,1.59,8,31,0,3,0,3.742,0,0,15,
2023-06-10T08:22:06.000Z,44.33073,-68.03265,26,0.07,0,1.12,1.7,2.04,9,28,0,3,0,3.74,0,0,15,
2023-06-10T09:22:20.000Z,44.33081,-68.03279,-12,0.01,0,1.71,2,2.64,8,11,0,3,0,3.739,0.019,0,14,
2023-06-10T10:22:44.000Z,44.3315,-68.03264,-100,0.21,0,0.86,1.24,1.51,9,21,0,3,0,3.737,0.032,0,15,
2023-06-10T11:23:10.000Z,44.33162,-68.03388,-116,0.26,0,1.5,2.23,2.7,10,23,0,3,72,3.735,1.228,6,16,
2023-06-10T12:23:44.000Z,44.33185,-68.03278,186,0.04,0,0.94,1.43,1.71,12,31,0,3,93,3.748,0.718,401,21,
2023-06-10T13:23:28.000Z,44.33018,-68.03145,130,0.04,0,0.9,1.28,1.57,11,11,0,3,52,3.762,2.28,324,22,
2023-06-10T13:54:06.000Z,44.3308,-68.03278,25,0.05,0,0.74,1.04,1.28,12,36,0,3,41,3.752,0.931,10,21,
2023-06-10T14:23:44.000Z,44.33088,-68.03291,13,0.13,0,0.84,1.26,1.52,11,6,0,3,21,3.748,0.911,0,22,
2023-06-10T15:23:58.000Z,44.33085,-68.03302,16,0.04,302,1.21,1.38,1.78,11,11,0,3,65,3.791,2.27,2160,35,
2023-06-10T15:54:22.000Z,44.33086,-68.03291,-9,0.13,33,0.81,1.18,1.48,12,22,0,3,0,3.798,2.224,1711,42,
2023-06-10T16:24:36.000Z,44.33158,-68.03291,-74,0.13,0,1.14,1.51,1.89,11,33,0,3,0,3.8,2.203,1177,37,
2023-06-10T16:54:15.000Z,44.33084,-68.03305,2,0.08,0,0.83,1.33,1.56,10,7,0,3,0,3.803,2.169,707,30,
2023-06-10T17:24:25.000Z,44.33083,-68.03304,2,0.09,0,0.86,1.81,2.08,11,8,0,3,0,3.809,2.221,755,33,
2023-06-10T17:54:34.000Z,44.33083,-68.03304,4,0.06,0,0.85,1.69,1.89,10,7,0,3,0,3.817,2.205,1104,34,
2023-06-10T18:24:43.000Z,44.33082,-68.03305,0,0.08,0,0.83,1.36,1.59,11,7,0,3,0,3.826,2.216,794,31,
2023-06-10T18:54:54.000Z,44.33081,-68.03304,7,0.08,0,0.93,1.46,1.73,10,9,0,3,0,3.836,2.25,696,30,
2023-06-10T19:25:05.000Z,44.33089,-68.03307,9,0.11,0,0.86,1.21,1.49,10,9,0,3,3,3.861,2.359,1361,30,
2023-06-10T19:40:15.000Z,44.33103,-68.03326,15,0.02,0,0.92,1.19,1.5,10,9,0,3,0,3.868,2.351,670,30,
2023-06-10T19:55:25.000Z,44.33102,-68.03304,12,0.31,0,0.98,1.08,1.46,11,9,0,3,0,3.88,2.319,621,29,
2023-06-10T20:11:04.000Z,44.33095,-68.033,-9,0.01,0,1,1.08,1.47,10,38,0,3,0,3.885,2.272,653,30,
2023-06-10T20:25:42.000Z,44.33083,-68.03304,8,0.12,0,1.21,1.5,1.92,8,7,0,3,0,3.897,2.331,697,30,
2023-06-10T20:40:50.000Z,44.33082,-68.03304,9,0.09,0,1.24,1.61,2.02,9,7,0,3,0,3.914,2.331,656,27,
2023-06-10T20:55:58.000Z,44.33083,-68.03304,7,0.03,0,1.01,1.43,1.75,9,7,0,3,0,3.92,2.216,479,24,
2023-06-10T21:11:07.000Z,44.33083,-68.03304,8,0.03,0,1.07,1.64,1.96,10,8,0,3,0,3.925,2.199,210,19,
2023-06-10T21:26:16.000Z,44.33084,-68.03304,8,0.04,0,0.98,1.3,1.63,11,8,0,3,0,3.924,2.136,212,17,
2023-06-10T21:41:25.000Z,44.33083,-68.03303,8,0.05,0,0.95,1.32,1.62,11,8,0,3,0,3.93,2.181,188,17,
2023-06-10T21:56:35.000Z,44.33089,-68.03281,16,0.34,0,1.1,1.7,2.02,9,9,0,3,30,3.919,0.057,59,16,
2023-06-10T22:11:43.000Z,44.33087,-68.03291,9,0.18,0,0.87,1.17,1.45,11,7,0,3,53,3.916,1.882,8,16,
2023-06-10T22:26:52.000Z,44.33086,-68.03283,13,0.12,0,1.11,1.42,1.95,11,8,0,3,13,3.916,1.903,55,18,
2023-06-10T22:42:00.000Z,44.33085,-68.03288,7,0.06,0,0.83,1.11,1.39,12,7,0,3,1,3.914,1.949,63,19,
2023-06-10T22:57:09.000Z,44.33095,-68.03307,1,0.05,0,0.85,0.94,1.26,12,8,0,3,6,3.937,2.238,268,18,
2023-06-10T23:12:18.000Z,44.33086,-68.03312,4,0.05,0,0.81,1.02,1.3,12,8,0,3,0,3.945,2.187,243,16,
2023-06-10T23:27:28.000Z,44.33077,-68.03347,-22,0.1,0,1,1.44,1.75,10,9,0,3,0,3.941,1.938,119,14,
2023-06-10T23:42:49.000Z,44.33074,-68.03306,8,0.04,0,0.87,1.2,1.48,12,20,0,3,9,3.936,1.302,63,14,
2023-06-10T23:58:14.000Z,44.33058,-68.03295,96,0.08,0,0.87,1.12,1.42,12,24,0,3,31,3.933,1.4,0,14,
2023-06-11T00:13:26.000Z,44.33087,-68.03258,41,0.13,0,0.79,1.1,1.35,12,11,0,3,0,3.925,1.068,0,13,
2023-06-11T00:28:38.000Z,44.33071,-68.03248,45,0.03,0,0.84,1.27,1.52,12,11,0,3,0,3.922,0.562,0,13,
2023-06-11T00:43:51.000Z,44.33051,-68.03233,54,0.06,0,0.88,1.7,1.92,12,12,0,3,0,3.918,0.046,0,13,
2023-06-11T00:59:04.000Z,44.33028,-68.03228,50,0.09,0,0.83,1.37,1.6,12,12,0,3,0,3.917,0.008,0,13,
2023-06-11T01:14:36.000Z,44.33086,-68.03281,6,0.05,0,0.97,1.59,1.87,11,31,0,3,0,3.914,0,0,13,
2023-06-11T01:29:18.000Z,44.33086,-68.03283,12,0.21,0,1.14,1.72,2.06,11,11,0,3,1,3.913,0,0,13,
2023-06-11T01:44:30.000Z,44.33071,-68.03296,32,0.11,0,1.12,2.16,2.52,12,11,0,3,0,3.908,0,0,13,
2023-06-11T01:59:41.000Z,44.33067,-68.03291,23,0.01,0,1.67,2.45,2.96,10,10,0,3,0,3.907,0,0,13,
2023-06-11T02:14:53.000Z,44.33127,-68.03289,84,0.05,0,1.07,1.48,1.83,12,11,0,3,0,3.905,0,0,13,
2023-06-11T02:30:02.000Z,44.33088,-68.03273,37,0.05,0,0.87,1.47,1.71,12,8,0,3,45,3.905,0,0,17,
2023-06-11T02:45:12.000Z,44.33085,-68.03273,24,0.13,0,0.86,1.5,1.73,12,9,0,3,0,3.905,0.002,0,14,
2023-06-11T03:00:21.000Z,44.33087,-68.03278,18,0.08,0,0.83,1.38,1.61,12,8,0,3,10,3.903,0,0,15,
2023-06-11T03:15:32.000Z,44.33082,-68.03271,15,0.06,0,0.76,1.17,1.39,12,10,0,3,0,3.903,0,0,15,
2023-06-11T03:30:43.000Z,44.33083,-68.03286,2,0.07,0,0.74,1,1.24,12,10,0,3,0,3.902,0,0,15,
2023-06-11T03:46:14.000Z,44.33084,-68.03263,8,0.04,0,0.88,1.06,1.38,12,30,0,3,0,3.9,0,0,15,
2023-06-11T04:00:55.000Z,44.33059,-68.03363,70,0.03,0,0.89,1.43,1.78,12,10,0,3,0,3.9,0,0,16,
2023-06-11T04:16:06.000Z,44.33055,-68.03399,49,0.05,0,0.96,1.25,1.57,12,10,0,3,0,3.897,0,0,15,
2023-06-11T04:31:17.000Z,44.33066,-68.03407,25,0.11,0,0.75,0.97,1.23,12,10,0,3,0,3.895,0,0,16,
2023-06-11T04:46:29.000Z,44.33055,-68.03387,22,0.14,0,0.87,1.08,1.39,12,11,0,3,0,3.895,0,0,15,
2023-06-11T05:02:06.000Z,44.33085,-68.03284,13,0.05,0,1.25,1.35,1.83,12,36,0,3,0,3.894,0,0,15,
2023-06-11T05:16:44.000Z,44.33086,-68.03287,6,0.07,0,1.11,1.78,2.1,10,7,0,3,0,3.892,0,0,16,
2023-06-11T05:31:53.000Z,44.33088,-68.03286,9,0.08,0,1.03,1.41,1.75,11,8,0,3,0,3.891,0,0,15,
2023-06-11T05:47:02.000Z,44.33088,-68.03288,5,0.1,0,0.98,1.51,1.8,11,8,0,3,0,3.891,0,0,16,
2023-06-11T06:02:12.000Z,44.33085,-68.0329,0,0.12,0,0.89,1.25,1.53,12,9,0,3,0,3.891,0,0,15,
2023-06-11T06:17:20.000Z,44.33086,-68.03292,-3,0.12,0,0.85,1.25,1.51,12,7,0,3,0,3.887,0,0,15,
2023-06-11T06:32:30.000Z,44.33072,-68.03299,-25,0.18,0,1.32,1.56,2.04,11,9,0,3,0,3.89,0,0,15,
2023-06-11T06:47:39.000Z,44.33078,-68.03297,-10,0.09,0,1.07,1.3,1.79,12,8,0,3,0,3.889,0,0,15,
2023-06-11T07:02:48.000Z,44.33071,-68.03312,-26,0.11,0,0.82,1.13,1.4,11,8,0,3,0,3.887,0,0,15,
2023-06-11T07:17:57.000Z,44.3306,-68.03344,-36,0.1,0,0.83,1.12,1.4,11,8,0,3,0,3.886,0,0,15,
2023-06-11T07:33:06.000Z,44.33092,-68.03267,13,0.29,0,1,1.44,1.75,10,8,0,3,0,3.886,0,0,15,
2023-06-11T07:48:15.000Z,44.3308,-68.03322,-19,0.21,0,1.03,1.14,1.54,12,8,0,3,0,3.887,0,0,15,
2023-06-11T08:03:54.000Z,44.33089,-68.03287,11,0.04,0,0.87,1.27,1.54,12,38,0,3,0,3.884,0,0,15,
2023-06-11T08:18:32.000Z,44.33085,-68.03285,5,0.03,0,0.74,1.08,1.32,12,7,0,3,0,3.884,0,0,15,
2023-06-11T08:33:40.000Z,44.33084,-68.03285,6,0.04,0,0.97,1.91,2.2,12,7,0,3,0,3.885,0,0,16,
2023-06-11T08:48:48.000Z,44.33081,-68.03284,5,0.05,0,1.13,1.7,1.94,12,7,0,3,0,3.883,0,0,15,
2023-06-11T09:03:56.000Z,44.33083,-68.03284,4,0.04,0,1.13,1.9,2.21,12,7,0,3,0,3.884,0,0,15,
2023-06-11T09:19:04.000Z,44.33086,-68.03287,7,0.05,0,0.9,1.58,1.82,11,7,0,3,0,3.884,0,0,15,
2023-06-11T09:34:12.000Z,44.33084,-68.03289,7,0.03,338,1.15,1.07,1.34,12,7,0,3,0,3.883,0,0,15,
2023-06-11T09:49:21.000Z,44.33083,-68.03284,14,0.04,0,1.02,1.23,1.6,12,8,0,3,0,3.88,0,0,15,
2023-06-11T10:04:31.000Z,44.33074,-68.03277,15,0.13,0,0.87,1.13,1.44,11,9,0,3,0,3.88,0,0,15,
2023-06-11T10:19:40.000Z,44.33071,-68.03265,28,0.06,0,1.49,1.74,2,9,8,0,3,0,3.88,0,0,15,
2023-06-11T10:34:50.000Z,44.33107,-68.03335,-24,0.05,0,1.11,1.42,1.8,10,9,0,3,0,3.879,0,0,15,
2023-06-11T10:49:59.000Z,44.33101,-68.03438,-134,0.1,0,1.07,1.4,1.76,10,8,0,3,0,3.88,0,0,16,
2023-06-11T11:05:08.000Z,44.33097,-68.03364,-57,0.13,0,1,1.44,1.75,11,8,0,3,0,3.879,0,0,16,
2023-06-11T11:20:18.000Z,44.33086,-68.03378,-40,0.16,0,0.97,1.28,1.6,10,9,0,3,25,3.914,2.338,130,19,
2023-06-11T11:35:27.000Z,44.33088,-68.03374,-31,0.16,0,0.98,1.3,1.63,11,8,0,3,0,3.928,2.333,678,28,
2023-06-11T11:51:02.000Z,44.33092,-68.03299,21,0.08,0,0.88,1.23,1.51,12,34,0,3,0,3.953,2.305,674,30,
2023-06-11T12:05:40.000Z,44.33087,-68.03297,12,0.06,0,0.95,1.34,1.64,12,7,0,3,0,3.969,2.309,731,33,
2023-06-11T12:20:50.000Z,44.33087,-68.03295,8,0.02,0,0.96,1.3,1.61,12,9,0,3,15,3.967,2.093,436,24,
2023-06-11T12:35:59.000Z,44.33088,-68.03293,3,0.11,0,1.01,1.49,1.8,10,8,0,3,2,3.991,2.299,711,32,
2023-06-11T12:51:08.000Z,44.33079,-68.03287,-3,0.13,0,1.32,1.71,2.15,12,8,0,3,0,4.002,2.33,905,35,
2023-06-11T13:06:17.000Z,44.33076,-68.03284,3,0.29,0,0.84,1.12,1.41,12,8,0,3,0,4.02,2.314,894,38,
2023-06-11T13:21:26.000Z,44.33077,-68.03282,11,0.24,0,0.74,0.97,1.22,12,8,0,3,0,4.053,2.276,937,39,
2023-06-11T13:36:35.000Z,44.33081,-68.03287,7,0.14,0,0.72,0.96,1.2,12,8,0,3,0,4.078,2.266,884,43,
2023-06-11T13:51:44.000Z,44.33069,-68.03283,-1,0.38,0,0.88,1.17,1.46,11,8,0,3,0,4.082,2.54,642,43,
2023-06-11T14:07:22.000Z,44.33086,-68.03277,0,0.04,0,0.88,1.32,1.58,12,37,0,3,0,4.082,2.537,155,43,
2023-06-11T14:22:02.000Z,44.33085,-68.03289,9,0.01,0,0.93,1.54,1.8,12,9,0,3,0,4.083,2.534,60,43,
2023-06-11T14:37:11.000Z,44.33087,-68.03294,5,0.15,0,0.92,1.49,1.75,12,8,0,3,0,4.088,2.225,26,44,
2023-06-11T14:52:19.000Z,44.33085,-68.03297,1,0.17,0,0.9,1.12,1.38,12,7,0,3,0,4.083,2.556,0,40,
2023-06-11T15:07:27.000Z,44.33086,-68.03297,0,0.26,4,1.04,1.47,1.8,11,7,0,3,0,4.084,2.541,0,41,
2023-06-11T15:22:36.000Z,44.33084,-68.03293,3,0.19,0,1.23,1.8,2.18,11,8,0,3,0,4.085,2.559,0,40,
2023-06-11T15:37:45.000Z,44.33085,-68.0331,-15,0.46,0,0.98,1.13,1.42,10,8,0,3,0,4.084,2.54,0,40,
2023-06-11T15:52:54.000Z,44.33086,-68.03312,-10,0.59,294,1.37,1.63,2.13,11,8,0,3,0,4.083,2.567,0,38,
2023-06-11T16:08:01.000Z,44.33099,-68.03304,-29,0.19,0,1.04,1.27,1.63,11,8,0,3,0,4.072,2.264,95,44,
2023-06-11T16:23:11.000Z,44.33084,-68.03278,11,0.22,0,0.91,1.51,1.81,12,9,0,3,0,4.082,2.536,618,37,
2023-06-11T16:38:21.000Z,44.33076,-68.0323,4,0.51,13,0.9,1.3,1.61,12,9,0,3,5,4.083,2.58,83,36,
2023-06-11T16:53:30.000Z,44.32674,-68.0328,0,0.1,0,0.78,1.4,1.6,11,8,0,3,225,4.086,0.629,0,29,
2023-06-11T17:08:41.000Z,44.32685,-68.03219,30,0.12,0,0.91,1.69,1.92,11,10,0,3,0,4.084,0.7,0,30,
2023-06-11T17:24:23.000Z,44.32658,-68.03255,-55,0.06,0,1.47,1.56,1.84,11,41,0,3,1,4.082,1.115,0,30,
2023-06-11T17:39:02.000Z,44.32676,-68.03274,3,0.06,0,0.97,1.74,1.99,10,8,0,3,0,4.08,1.098,0,30,
2023-06-11T17:54:10.000Z,44.32709,-68.03294,20,0.02,191,0.94,1.32,1.56,12,7,0,3,17,4.08,0.306,0,29,
2023-06-11T18:09:18.000Z,44.32705,-68.0329,21,0.07,0,0.95,1.59,1.85,11,7,0,3,0,4.08,0.275,0,27,
2023-06-11T18:24:26.000Z,44.32696,-68.03284,23,0.29,0,0.74,1.21,1.42,12,7,0,3,40,4.088,2.252,93,33,
2023-06-11T18:39:36.000Z,44.32706,-68.03284,21,0.08,0,0.83,1.28,1.54,12,9,0,3,52,4.085,2.526,113,29,
2023-06-11T18:54:45.000Z,44.327,-68.03286,20,0.15,0,0.89,1.47,1.72,11,8,0,3,4,4.086,2.034,45,28,
2023-06-11T19:09:54.000Z,44.32652,-68.03354,17,0.01,0,0.77,1.06,1.31,12,8,0,3,1242,4.086,1.77,9,24,
2023-06-11T19:25:03.000Z,44.32647,-68.03362,3,0.06,0,0.74,1.01,1.25,12,8,0,3,150,4.084,1.58,75,27,
2023-06-11T19:40:11.000Z,44.3265,-68.03367,7,0.05,0,0.74,0.92,1.18,12,7,0,3,39,4.084,1.781,73,29,
2023-06-11T19:55:21.000Z,44.3258,-68.0317,33,9.58,201,0.79,1.11,1.5,12,9,0,3,295,4.085,1.336,35,27,
2023-06-11T20:10:59.000Z,44.32662,-68.03368,5,0.02,0,0.79,0.94,1.21,12,37,0,3,373,4.088,1.844,16,25,
2023-06-11T20:25:37.000Z,44.32629,-68.03234,11,0.03,0,0.81,0.99,1.3,12,7,0,3,206,4.086,1.513,89,27,
2023-06-11T20:40:45.000Z,44.32674,-68.03335,17,13.38,313,0.8,1.12,1.44,12,7,0,3,190,4.086,2.553,22,26,
2023-06-11T20:55:53.000Z,44.32663,-68.03333,10,0.04,0,0.86,1.26,1.53,12,7,0,3,26,4.085,1.774,39,27,
2023-06-11T21:11:01.000Z,44.32663,-68.03245,27,7.97,314,0.93,1.43,1.7,12,7,0,3,45,4.085,2.371,27,24,
2023-06-11T21:26:10.000Z,44.32631,-68.03232,7,0.04,0,0.87,1.12,1.43,12,8,0,3,76,4.086,1.771,18,28,
2023-06-11T21:41:18.000Z,44.32629,-68.03233,9,0.11,0,0.83,1.02,1.31,12,7,0,3,25,4.086,0.81,52,29,
2023-06-11T21:56:26.000Z,44.32629,-68.0323,11,0.04,0,0.84,1.11,1.43,12,7,0,3,15,4.083,1.525,29,30,
2023-06-11T22:11:34.000Z,44.32624,-68.03225,9,0.16,0,0.75,1.04,1.29,12,7,0,3,0,4.084,1.614,59,30,
2023-06-11T22:26:43.000Z,44.32616,-68.03215,13,0.05,0,0.78,1.15,1.4,12,8,0,3,0,4.085,1.713,46,29,
2023-06-11T22:41:52.000Z,44.32618,-68.03215,11,0.08,0,0.67,0.97,1.18,12,8,0,3,0,4.084,1.812,49,30,
2023-06-11T22:57:01.000Z,44.32625,-68.03227,8,0.07,0,0.75,0.96,1.21,12,8,0,3,0,4.084,1.793,54,29,
2023-06-11T23:12:09.000Z,44.32628,-68.03233,8,0.07,0,0.83,1.07,1.36,12,7,0,3,6,4.084,1.708,27,28,
2023-06-11T23:27:18.000Z,44.32625,-68.03252,-8,0.18,0,1.04,1.25,1.63,12,8,0,3,0,4.082,1.411,25,28,
2023-06-11T23:42:27.000Z,44.32616,-68.03272,-13,0.16,0,1.06,1.31,1.69,12,8,0,3,0,4.083,1.329,3,28,
2023-06-11T23:57:36.000Z,44.32628,-68.03257,0,0.11,0,0.8,0.98,1.26,12,8,0,3,0,4.082,1.274,1,28,
2023-06-12T00:13:06.000Z,44.32627,-68.03226,7,0.01,0,0.8,0.94,1.23,12,29,0,3,0,4.083,0.892,0,27,
2023-06-12T00:28:15.000Z,44.32655,-68.03339,8,0.03,0,1,1.09,1.48,12,8,0,3,59,4.08,0.029,0,28,
2023-06-12T00:43:23.000Z,44.32655,-68.03322,8,0.08,0,0.99,1.17,1.53,12,7,0,3,235,4.082,0.008,0,28,
2023-06-12T00:58:31.000Z,44.3257,-68.03247,6,0.19,0,0.73,1.09,1.31,12,7,0,3,204,4.08,0,0,27,
2023-06-12T01:13:39.000Z,44.32565,-68.03236,8,0.05,0,0.78,1.27,1.49,12,7,0,3,57,4.078,0,0,29,
2023-06-12T01:28:47.000Z,44.32565,-68.03237,5,0.01,11,0.72,0.98,1.19,12,7,0,3,35,4.077,0,0,28,
2023-06-12T01:43:56.000Z,44.32564,-68.03238,8,0.04,0,0.69,1.01,1.23,12,8,0,3,23,4.079,0,0,28,
2023-06-12T01:59:04.000Z,44.32556,-68.03304,10,0.08,0,0.82,0.9,1.14,12,7,0,3,110,4.078,0,0,26,
2023-06-12T02:14:14.000Z,44.32553,-68.03304,4,0.05,0,1.11,1.46,1.84,12,9,0,3,0,4.077,0,0,26,
2023-06-12T02:29:24.000Z,44.32555,-68.03309,5,0.09,0,1.08,1.43,1.79,12,9,0,3,0,4.078,0,0,27,
2023-06-12T02:44:34.000Z,44.32555,-68.03309,5,0.08,0,0.82,1.12,1.4,12,9,0,3,0,4.077,0,0,26,
